ID	C_1	C_2	C_3	C_4	C_5	C_6	C_7	C_8	C_9	C_10	C_11	C_12	C_13	C_14	C_15	C_16	C_17	C_18	C_19	HCC_1	HCC_2	HCC_3	HCC_4	HCC_5	HCC_6	HCC_7	HCC_8	HCC_9	HCC_10	HCC_11	HCC_12	HCC_13	HCC_14	HCC_15	HCC_16	HCC_17	HCC_18	HCC_19
P48047	777612.601	483673.7781	668900.372	571033.6261	665381.2092	733301.7804	512527.8997	477272.4669	994240.2905	294366.3124	349511.065	402045.4931	435988.4478	237762.9072	358273.1185	517159.311	416761.1863	517992.2156	353787.7704	873282.7719	347924.4047	329974.9098	315520.362	425241.9469	636851.5792	635260.4755	431166.7027	328874.3404	226533.8718	195401.274	599480.3879	311229.2827	328102.6622	352397.8699	579460.6775	299607.4322	311990.2014	637593.3366
Q86WA6	106278.5098	40966.74269	51651.32856	69747.74647	51416.44254	116604.147	40197.08481	64923.41711	113188.8944	68468.9062	48603.1294	56177.6704	55567.3185	38673.53718	36109.15764	96051.80757	42452.48703	66570.16186	52169.28111	32535.12627	50282.15576	28576.32189	82042.00164	71618.43884	19864.78638	42043.33633	121205.0446	40079.79527	24663.88006	46619.50094	46817.78647	24896.17083	42780.0298	79118.59559	61142.34691	27720.69277	82425.88884	22874.39147
Q01581	38061.42354	35422.97247	38563.23203	58138.72943	41323.18158	36210.14733	31321.62311	90142.21716	134425.3297	86093.60731	69464.02769	74640.45598	62960.6523	130467.8952	66414.66175	58854.89879	26644.75904	39287.38368	34205.98928	20880.87857	63900.57307	227235.1225	60074.33673	66220.78933	18053.06536	143731.6626	91581.56513	253859.7263	59333.65407	141420.5228	258770.3765	45403.33681	191399.0024	70303.55473	124533.9968	52555.03579	29990.75913	22014.66865
P05165	249909.3701	315564.0589	419984.7615	347268.9407	273334.4193	240165.7089	310402.651	223159.6501	142849.1875	345111.7898	306625.8466	277612.7213	304769.6852	259011.2124	259648.9522	271571.696	339584.8669	398192.2583	475098.8637	231120.87	385238.7539	135617.5304	164246.1738	194190.2602	344937.9247	193331.0695	492194.5411	126705.7435	73219.4485	270258.5857	134786.5225	151393.0834	344643.2018	290166.7061	446071.5558	215067.4781	427559.3973	72739.57132
O95747	8864.781571	5932.398604	3389.140401	6527.290964	3087.791476	6111.64404	5330.915846	10014.94573	9408.592942	3037.302363	3180.10722	3110.225136	4413.686686	8985.801027	6851.862733	1200.205261	2867.596152	3356.505383	4923.486795	4472.197632	4393.767979	1032.06125	3280.50613	864.4661178	6440.860413	0	3426.232215	1183.675346	792.3620204	3709.959084	3994.71553	3152.773839	3078.889972	4613.334426	2320.840933	3625.784247	1445.831204	9113.55594
Q8NCA5	2764.032757	2579.29882	2091.577185	3574.181327	1300.786491	891.7944631	1314.998624	2268.725203	2060.645697	2021.005505	2649.188158	1168.391988	3486.165763	1291.198733	990.5683939	1988.727285	1764.957906	3396.250555	2006.663498	6170.637076	2919.942586	2061.929871	1530.08246	786.5292445	4675.235874	3348.940653	4593.396002	3167.536419	5045.751627	958.7499508	2286.526174	2610.565083	2709.248446	3792.762293	2923.035843	1859.383049	1684.491375	7393.536217
Q96HY7	79772.61691	70404.72582	171430.6183	55446.86683	118523.9595	36507.64627	82528.52847	31403.5385	67202.79509	89288.71856	137119.8553	121222.1693	62921.1791	71603.36028	122754.0281	125421.2594	238317.3498	100766.9861	69177.53726	28512.41383	67083.78442	50654.40631	106669.7083	197308.3905	94559.5733	66217.89532	62320.29684	104189.4762	28809.2452	66191.634	76746.26954	22664.98449	64745.33579	43492.16768	111551.9795	65765.5493	66220.67392	36741.78817
P62263	106793.4164	78759.94966	88035.64941	96018.19658	116839.9047	100082.1053	114985.5788	99477.80248	78319.59751	53660.15283	64265.26633	53776.33387	89765.74726	66205.33947	73024.31053	83906.67362	57126.9666	79700.39117	72028.01074	214504.3206	95008.23908	95407.76626	57732.10301	72595.10724	92295.70999	92187.16223	65192.30635	99013.02915	151962.5541	80080.31661	100527.8265	90848.92543	85216.44676	145618.9235	133651.0717	64820.36895	88980.28476	151825.273
P07585	101066.5024	57700.90733	75105.67091	100066.9899	48585.76676	112492.5681	41838.41578	83934.00051	43178.18522	72257.57082	123767.4377	66858.95614	56748.93052	122277.3748	79045.77415	79978.67712	81726.52851	65536.5312	62886.34845	71550.46224	27477.19368	104431.2234	34247.56933	53309.19398	163299.9159	27948.54758	80992.49552	47060.90419	21332.77784	58043.27534	37239.74437	36164.00521	50751.53493	34725.60522	58916.49274	605306.7928	27037.49977	30870.11067
Q9UBS4	216723.7133	65045.67385	44608.68114	80982.87786	96531.64092	143889.3219	83099.48617	140299.8054	105794.5713	69350.90575	63907.80611	51096.67421	88450.27351	89969.97046	61314.33104	50734.45081	48749.37496	62964.10066	102274.2366	264853.0051	128321.3306	89175.81954	130866.351	46271.49843	85039.93683	71556.24336	63511.41432	148766.9737	226118.8427	190446.7868	128845.5881	82064.87786	91639.57077	140406.4462	137219.818	88890.69454	99692.04911	51787.2182
Q5T2W1	59877.65533	55158.59558	36809.27101	51767.74664	39474.35259	53131.1427	53895.80639	61563.5604	63363.58666	55987.25357	37836.78704	63323.49448	51531.11759	49115.20524	42342.89175	68463.50509	43333.58668	64873.40017	59419.1007	62713.46881	186126.8627	240826.3831	477470.8328	58198.38651	37112.20286	111777.6038	48829.65437	31582.20375	147748.0114	67630.51467	104977.0095	208628.8981	35617.60877	56705.1862	55489.06137	43201.16551	96948.5353	17086.57688
P09914	466.5397091	753.7148143	430.5576562	1712.499449	819.4427205	1050.451644	483.3307374	730.9139309	723.9897034	285.0188472	976.1127343	221.445232	1339.418343	526.8367288	1530.511764	1219.122624	555.4979	119.8940439	401.030319	0	295.2650794	2050.318175	3435.086185	615.0123844	13.54550813	1566.131745	2320.401282	1549.504486	43.35337495	0	0	60.37278276	688.011241	848.5902486	632.6719093	620.0489102	257.931678	934.6198617
P50416	22240.11717	65547.03724	75883.54593	116040.7243	37630.81517	21018.05519	135484.5434	29376.12828	34123.27518	67885.83549	64889.97659	45271.46395	61241.17648	58287.40774	76067.44157	15149.03518	39643.53006	73594.0463	102123.6661	190877.628	37126.24367	166244.3461	31508.23668	98775.87518	89329.44263	79739.13712	53597.24114	126943.9815	109225.6153	35819.08021	294278.9771	31001.71099	47136.74022	94950.92396	101533.7664	70486.20941	99167.99765	85014.3543
P06744	1768710.845	1735448.217	1803967.292	2596912.137	1323832.974	1632428.388	1273517.88	1501888.341	3932878.891	1836448.03	1560197.303	2822874.766	1481769.209	1317490.952	1458800.963	1703404.349	1804798.412	1581290.522	1418319.39	3498883.263	1077157.577	2947719.341	1443276.058	3872913.225	1685270.153	2016442.497	3253223.424	2370392.576	1652354.748	1462142.622	2286137.939	1500591.112	2110375.554	1691986.882	2366328.937	1774700.709	4124929.16	3686592.39
P62899	35319.98418	31764.48747	24824.0726	35805.07445	5968.146149	13973.40778	18284.97121	23831.36328	21356.86844	12610.53043	20975.12764	9737.060069	33929.61821	9148.940507	24944.35885	28426.76884	19385.99574	19351.56829	10504.08622	79930.43499	39009.25339	45201.94653	7376.275701	30139.13501	43445.47697	32850.93353	37851.91108	31483.52024	5458.832042	32256.24014	12300.2554	43695.51331	32066.78861	24271.2413	31703.15762	16009.36822	28043.57548	14086.27887
P59044	752.484804	1463.966429	4942.004706	4571.957196	426.1131247	234.5072284	1428.404461	346.8377298	349.1762114	2458.2344	501.0210686	490.5485132	636.7353892	1202.677562	1581.662907	433.4033038	3319.329556	2596.191528	1047.490803	2519.621255	1799.023347	217.1627421	3378.220448	688.4176545	5259.40632	1838.164865	2017.906684	1492.333663	1029.302616	2494.404409	3809.37861	2571.310806	1849.62498	3162.195492	258.8326239	3687.626988	5006.700704	2199.715289
P04004	250081.4784	184163.9422	159336.4507	205594.4003	143870.3793	202853.8132	125951.852	187430.6323	139417.2254	130478.0621	188054.6793	97853.1434	133503.4637	337022.4931	189341.043	119557.4384	105036.5376	114798.226	137203.0439	327911.1413	177144.8416	476922.7284	160332.7457	341637.7014	242509.7048	58018.29626	165644.3812	122938.0331	1312650.491	1099678.063	223805.9768	121132.016	124332.3693	265734.5641	185573.5106	544720.5968	184862.6795	93505.42169
Q9UK22	0	476.2064267	127.0504618	2661.294834	177.944041	244.2580151	758.5793716	0	806.0064792	156.1093962	0	370.8235881	710.003214	96.32425573	511.9444147	331.4493446	431.6728838	1471.709255	0	987.4645162	270.3001732	222.1899093	2252.505354	9199.044394	230.3605183	347.1170298	2321.625774	590.2055758	2156.26706	126.5306125	202.441467	0	234.4151107	749.8968433	207.9196362	3535.409819	19142.5995	3342.41759
P62910	613.965196	763.5435564	184.0992544	1499.469252	945.1822738	779.3757308	1680.656705	1787.427928	1082.59556	1070.422564	1562.053611	567.6764809	1712.803228	1349.536195	1392.099749	1971.994524	1640.690206	2081.653999	1041.595584	7121.263394	2496.276782	2626.579371	213.5134657	1558.90746	2181.153624	1967.239847	916.6146616	3625.740982	1242.609741	1440.156793	2043.111676	2604.460355	718.9057344	4345.399585	1185.027129	1864.946408	2209.429536	2485.965455
O95881	2309.206265	266.8967607	0	1183.011381	1138.800713	1791.888444	270.3600719	1597.481789	831.4645379	302.3674751	0	4.362284459	444.2430662	224.4255242	360.2098065	196.2517142	248.2618647	0	1105.155217	3052.752993	671.4805094	2349.881367	752.4104204	446.2650209	2623.645353	1043.099447	1384.767788	258.1476336	2201.576772	1612.413429	1143.351111	703.4584158	1003.522966	776.6371294	1176.235555	0	338.9086171	2424.831449
P30566	27126.0253	37078.48574	20450.89425	37811.68221	17963.63332	27578.42894	26999.93959	29787.26441	24041.40439	18474.51289	29858.15031	27675.94815	26952.21551	33073.70148	40934.47931	22542.04885	25159.49155	19957.80854	35221.01813	31446.00513	35970.66884	67472.38208	25152.30003	19373.93708	10214.60175	33147.23101	58205.82536	26834.62629	75606.37736	56377.73825	59416.08791	20801.99835	33270.06679	41321.23283	43920.76671	25949.04174	24411.13891	49568.09246
P35250	271.0013062	355.2932197	113.3788326	1241.290015	467.924184	590.3519953	822.4912192	0	590.9910299	425.2468812	520.2076856	0	283.0933378	350.310059	352.493137	0	260.1877391	0	386.2774519	2110.949012	0	3331.817843	715.7480814	268.9551116	86.47810829	2137.895731	912.842186	958.8388336	5438.776307	2174.9855	3431.202651	2.909775528	1169.346129	1950.790348	2957.923197	1223.037207	1045.948738	1711.262282
O60664	174366.6108	84470.07446	91863.56307	164510.7951	98571.58418	169826.3941	67255.03716	139518.1369	120800.6044	106467.4872	109736.4787	74624.33666	86033.31763	122676.5346	72388.47613	94628.48753	91615.976	76182.61982	91431.06783	212823.3903	74586.02551	150352.6785	180610.8593	89230.28784	164563.1125	126940.3754	131280.3914	83173.23576	371966.7216	80964.74747	63474.70318	126867.5381	122828.0206	128920.6729	57003.04037	223701.9333	100235.2478	285903.8453
P51858	936405.1417	360803.4976	266385.3054	320057.942	471241.4727	775065.6541	511006.4321	730108.8313	604620.6298	314016.9623	353726.514	298087.9179	374038.8538	495253.9968	345273.8254	352369.746	260640.5127	266426.8081	452706.2542	756496.2362	392261.8905	872209.2707	1341140.14	402316.2565	337877.8687	725929.6752	348743.534	480799.5054	1369103.092	765832.3544	557677.704	646076.8278	379099.2287	599443.7341	450245.3477	520321.4722	554045.0001	290164.8708
P01011	697793.1305	416285.9142	406508.4834	409143.113	547081.149	783326.7332	442479.6547	991570.9884	486234.4004	902644.9841	427949.6358	296507.6807	739223.0061	464249.7536	285624.2756	284356.9143	323854.87	333778.5629	941839.0296	587826.8498	632544.4994	631883.4014	242556.5883	659290.4933	759700.1	418849.4831	633800.2662	639794.0079	1332477.734	328295.7653	571344.2568	1781256.89	342335.2097	1777696.086	323416.6505	1009215.51	419058.9648	1099587.668
O60287	623.0557289	8408.178034	4769.603025	2466.94239	177.7326447	688.1559202	578.2021219	1997.548219	859.9287395	11935.16924	6253.780365	6682.759666	9898.221208	16214.09443	15738.03176	1117.690427	11534.13845	5808.532906	3419.687037	307.5621577	10354.811	638.1689039	8603.154628	292.9673568	618.8384407	4212.685949	6307.291094	5745.4812	2866.442209	490.543203	495.1406541	4552.319896	3119.261069	3339.559631	8.419506695	1944.803247	1335.502621	2502.006506
P07741	551003.5899	294391.8113	445736.9768	378841.4156	547552.5765	494230.001	309870.3247	426748.2429	526742.3739	242584.829	274352.9122	320595.5433	272013.3236	241872.0935	289309.1086	371179.0108	245875.0355	316344.4212	266803.261	477986.5869	299737.1518	212196.6262	246534.3205	341109.4912	511251.7123	251060.7181	643477.74	395395.2991	290277.345	291719.2037	240994.2337	190785.4415	258965.0706	350737.0073	251899.4887	225953.8104	272433.1194	310136.4992
Q5K4L6	474.6566433	12936.92287	27319.79477	15393.56783	597.3962089	242.2036691	13219.66762	93.63849538	280.2562351	6452.314463	7313.731482	1827.474117	2386.971158	12180.74003	13205.85894	1497.752249	4062.315011	3649.320523	3597.476253	57055.79133	20039.89329	9773.552424	1700.672322	4622.632698	2952.7844	1575.113638	7081.112346	16460.07013	20554.99265	12653.14224	13113.79181	2958.49967	2427.062433	58473.39705	946.5458644	4871.661293	14720.41033	3056.612706
P07099	1087243.872	5528297.137	5929610.03	4466752.752	1113104.196	615550.8652	7215438.18	971348.6861	650144.0406	3229541.538	3970610.867	4184736.42	3862551.768	5551515.839	6929997.168	1058859.637	3071564.382	4572033.763	1918373.898	3662494.704	9274243.646	2970565.47	9780084.646	3463279.007	477549.6988	6035822.212	5094254.671	4668593.489	1313086.361	13140739.94	3555232.051	2673522.822	7919168.011	6739933.655	3369868.236	7419935.933	4023665.417	855063.0806
P49327	837033.2782	3084417.857	2518171.35	6357152.311	2009224.153	1166000.375	1845458.284	1256634.434	2133477.019	6776224.228	3716355.326	10548671.38	4307067.548	3445311.859	4769464.373	7458456.594	4997053.905	3314190.849	2422397.59	902237.2823	2377640.009	14197860.91	5762798.947	15075938.77	1841656.617	3744633.179	2715994.958	3123284.318	3315992.129	8997147.695	13647039.23	2898317.879	7727483.844	3311048.649	7827709.604	7519223.685	5536939.433	1006064.527
Q9UJW0	483.2016279	393.6838862	0	503.7340563	456.8577537	440.8396368	111.7228467	479.8212319	311.3965898	532.1616389	177.9050636	417.7050333	371.9618888	548.0219872	185.6963756	777.32142	307.8600354	139.0854665	353.5716593	1395.615746	564.3690467	894.6437594	678.8663954	647.7460117	779.9985294	594.3563282	616.3154297	242.3330596	1056.77577	182.8606567	322.485265	103.775569	699.0481945	717.6267599	184.2073526	1020.261164	522.7798874	2803.306466
Q16658	92088.21083	105949.8039	113491.4769	94518.72372	94010.58292	104415.8705	99604.98282	119145.5726	82746.13653	134660.127	81598.3813	114546.8333	101149.4801	156177.4362	69443.81537	84102.04942	96903.02738	84390.03545	124316.7853	207442.6876	80897.69577	163557.5979	91024.30966	88820.80674	131419.8002	101239.4152	140449.4534	144785.6528	242964.9269	52690.09821	114691.9007	71701.52657	116671.8731	98352.58404	115397.7419	189609.6447	74313.84666	450884.978
Q7Z406	115294.756	304772.188	256893.0534	593926.2535	196395.6804	128554.7297	307390.5008	191092.1506	202591.3471	210917.4844	211257.9441	208852.234	315795.7687	417694.853	428167.3374	159611.9638	194280.916	178024.6363	265002.786	287606.735	211590.7034	262983.5203	340475.7488	166905.12	349334.1698	232373.3003	341782.4568	262075.4884	264994.3894	392788.3285	279400.0245	297852.1682	200309.8912	407860.5532	284310.4325	423510.6579	286148.4904	555675.0367
Q15165	76866.32701	95675.17072	93825.77106	147236.6163	67449.17072	49257.78568	72612.85289	57119.61377	43945.92621	124509.4415	113045.1981	60799.21358	104264.8583	82019.58581	66355.85924	63127.63527	105371.2342	90273.20486	100099.1906	105228.8655	138101.1365	340798.2805	172133.4513	91610.12164	92868.57634	60964.66788	65609.94861	156429.258	233271.855	47893.91261	95831.66372	134040.8784	51614.73711	162054.5517	116378.8704	83706.39338	90659.36597	51289.85983
Q99729	29974.12558	12881.07248	10642.97509	13843.76666	19273.14057	31584.95997	18031.96418	19245.56168	36099.93884	10389.61018	8232.328814	15805.97303	12934.51183	8735.044997	13307.28939	12054.56132	11548.00591	13420.10773	8889.89046	31141.92618	13196.48234	14265.43084	13506.30518	5627.503296	10177.28782	22039.92147	24765.2967	28722.79372	25258.29367	28700.85533	29742.41033	11907.59314	15282.32317	27611.80278	46755.55662	22406.17729	24891.10061	25101.77642
Q9NRF8	0	1957.46408	654.7350948	1818.903471	423.1331878	891.5613956	363.1804822	319.0784734	0	654.9758708	297.0757446	904.4622928	251.2211165	858.4911622	434.711929	461.3659712	0	0	1046.990212	2656.193506	1087.581165	662.6004268	1587.480998	0	887.4512403	2152.067082	2118.010105	1610.387564	10890.72918	289.0685264	1468.990976	2286.952495	1528.087543	852.4293718	2170.104224	429.4485261	0	2854.040058
Q02083	23231.08182	22297.85681	25099.62409	8654.3979	5985.161129	26109.83923	19482.29895	18516.12104	14727.04516	10057.51012	14295.58222	11707.10143	13855.04789	5402.729856	4955.20744	11031.58522	11438.10423	9826.77649	11560.63671	14375.56507	13244.34283	3910.626792	8640.076972	23067.62046	21738.30268	11567.49394	3217.562784	9513.193265	1371.959204	6603.830723	12296.65788	53969.56841	8236.1073	4336.095813	9748.026147	4390.084733	5629.63701	7371.736997
Q15067	752183.8464	1035445.765	700725.0111	901246.5915	1077385.126	870077.4783	903675.4887	981840.0631	1006312.117	1200894.266	666965.9024	1076038.753	786843.6385	1221886.068	733557.5303	1196120.097	1090935.91	777527.2527	790378.6435	576420.2492	1232138.271	275657.2249	1451865.582	1261232.846	1163130.189	1143984.349	498394.6674	551675.9459	184025.7259	535238.0144	1128695.053	615134.5474	2189473.985	502138.265	1460949.864	246388.8366	653981.7225	356064.7888
Q9NZN3	11832.25236	2536.89916	1312.01367	3975.695662	5735.731664	9118.533315	7518.707999	624.2725172	1994.024565	0.031390019	2862.373777	2959.043319	1954.348356	1397.135524	734.3156523	999.9539888	847.4833259	1916.795014	1699.584687	1475.016331	1003.577172	1386.772541	464.0328348	17.39771605	135.8221108	1162.07789	643.3356815	1730.955431	2295.859336	137.3156331	0	194.3007622	59.44682049	2253.671431	408.6870873	1444.375557	210.8867895	706.2294545
Q9C075	0	153.424059	0	237.0744849	337.0961844	0	0.03111172	206.0786528	0	145.4527603	3.613130157	0	0	251.3576982	0	0	1732.312871	0	283.8562168	131.6605159	0	1339.597023	23.18487506	151.5277843	0	650.5134311	0	7424.703158	13465.71053	0	291.9054813	697.9417507	0	466.1968288	527.1618653	1762.255842	204.3026512	125.7094095
P12235	6364.233726	33893.92174	25933.32066	23006.29257	1464.340616	6289.21508	20522.33175	3900.168655	4212.382453	8278.439268	17099.66202	12092.04869	16646.76165	17420.27164	18768.29115	1853.992826	11107.19012	9965.597487	26869.9821	72332.22713	15916.17059	17129.31404	12411.93433	5607.852347	30271.96413	32388.25199	37713.35967	15384.074	4755.88775	13138.5432	25369.27099	7400.306151	9630.582487	15462.23105	36583.58817	8661.807305	10635.42998	107948.3914
